id,city_name_en,city_name_cn,keywords,lat,lon,timezone_id
5231851,Sioux Falls,蘇瀑,sioux falls 蘇瀑 supu,43.54369,-96.72796,America/Chicago
5232741,Watertown,沃特敦,沃特敦 wotedun watertown,44.89941,-97.11507,America/Chicago
5234372,Burlington,伯靈頓,伯靈頓 bolingdun burlington,44.47588,-73.21207,America/New_York
5235024,Colchester,,colchester,44.54394,-73.14791,America/New_York
5240509,Rutland,拉特蘭市,latelanshi 拉特蘭市 rutland,43.61062,-72.97261,America/New_York
5241248,South Burlington,南伯灵顿,nanbolingdun south burlington 南伯灵顿,44.46699,-73.17096,America/New_York
5244080,Appleton,,appleton,44.26193,-88.41538,America/Chicago
5244267,Ashwaubenon,,ashwaubenon,44.48221,-88.0701,America/Chicago
5245193,Beaver Dam,,beaver dam,43.45777,-88.83733,America/Chicago
5245359,Bellevue,,bellevue,44.44416,-87.9201,America/Chicago
5245387,Beloit,畢洛伊特,畢洛伊特 biluoyite beloit,42.50835,-89.03178,America/Chicago
5246835,Brookfield,布魯克菲爾德,brookfield bulukefeierde 布魯克菲爾德,43.06057,-88.10648,America/Chicago
5247415,Caledonia,,caledonia,42.8078,-87.92425,America/Chicago
5249871,Cudahy,,cudahy,42.95974,-87.86147,America/Chicago
5250201,De Pere,,de pere,44.44888,-88.06038,America/Chicago
5251436,Eau Claire,歐克雷爾,歐克雷爾 eau claire oukeleier,44.81135,-91.49849,America/Chicago
5253219,Fitchburg,,fitchburg,42.96083,-89.46984,America/Chicago
5253352,Fond du Lac,,fond du lac,43.775,-88.43883,America/Chicago
5253710,Franklin,,franklin,42.88863,-88.03842,America/Chicago
5254218,Germantown,,germantown,43.22862,-88.11037,America/Chicago
5254962,Green Bay,格林贝,格林贝 green bay gelinbei,44.51916,-88.01983,America/Chicago
5255068,Greenfield,,greenfield,42.9614,-88.01259,America/Chicago
5257029,Howard,,howard,44.5436,-88.08816,America/Chicago
5257754,Janesville,,janesville,42.68279,-89.01872,America/Chicago
5258296,Kaukauna,考考纳,kaokaona 考考纳 kaukauna,44.27804,-88.27205,America/Chicago
5258393,Kenosha,,kenosha,42.58474,-87.82119,America/Chicago
5258957,La Crosse,拉克罗斯,lakeluosi 拉克罗斯 la crosse,43.80136,-91.23958,America/Chicago
5261457,Madison,麦迪逊,麦迪逊 maidixun madison,43.07305,-89.40123,America/Chicago
5261585,Manitowoc,,manitowoc,44.08861,-87.65758,America/Chicago
5261969,Marshfield,馬什菲爾德,mashenfeierde marshfield 馬什菲爾德,44.66885,-90.1718,America/Chicago
5262596,Menasha,,menasha,44.20221,-88.4465,America/Chicago
5262630,Menomonee Falls,,menomonee falls,43.1789,-88.11731,America/Chicago
5262634,Menomonie,梅诺莫尼,menomonie 梅诺莫尼 meinuomoni,44.87552,-91.91934,America/Chicago
5262649,Mequon,,mequon,43.21555,-88.03001,America/Chicago
5262838,Middleton,,middleton,43.09722,-89.50429,America/Chicago
5263045,Milwaukee,密尔沃基,密尔沃基 mierwoji milwaukee,43.0389,-87.90647,America/Chicago
5264049,Muskego,,muskego,42.90585,-88.13898,America/Chicago
5264223,Neenah,,neenah,44.18582,-88.46261,America/Chicago
5264381,New Berlin,新柏林,新柏林 xinbolin new berlin,42.9764,-88.10842,America/Chicago
5264870,North La Crosse,,north la crosse,43.84635,-91.24819,America/Chicago
5265228,Oak Creek,橡樹溪,oak creek 橡樹溪 xiangshuxi,42.88585,-87.86314,America/Chicago
5265499,Oconomowoc,厄康納莫沃克,oconomowoc ekangnamowoke 厄康納莫沃克,43.11167,-88.49927,America/Chicago
5265702,Onalaska,,onalaska,43.88441,-91.23514,America/Chicago
5265838,Oshkosh,,oshkosh,44.02471,-88.54261,America/Chicago
5267403,Pleasant Prairie,,pleasant prairie,42.55308,-87.93341,America/Chicago
5268249,Racine,拉辛,laxin 拉辛 racine,42.72613,-87.78285,America/Chicago
5268986,River Falls,河瀑布,hepubu 河瀑布 river falls,44.86136,-92.62381,America/Chicago
5272893,Sheboygan,,sheboygan,43.75083,-87.71453,America/Chicago
5273812,South Milwaukee,南密爾瓦基,南密爾瓦基 south milwaukee nanmierwaji,42.91057,-87.86064,America/Chicago
5274644,Stevens Point,,stevens point,44.52358,-89.57456,America/Chicago
5275020,Sun Prairie,森普雷裡,森普雷裡 senpuleili sun prairie,43.1836,-89.21373,America/Chicago
5275191,Superior,苏必利尔,superior subilier 苏必利尔,46.72077,-92.10408,America/Chicago
5278005,Watertown,,watertown,43.19472,-88.72899,America/Chicago
5278052,Waukesha,,waukesha,43.01168,-88.23148,America/Chicago
5278120,Wausau,,wausau,44.95914,-89.63012,America/Chicago
5278159,Wauwatosa,,wauwatosa,43.04946,-88.00759,America/Chicago
5278420,West Allis,,west allis,43.01668,-88.00703,America/Chicago
5278422,West Bend,西本德,西本德 west bend xibende,43.42528,-88.18343,America/Chicago
5278693,Weston,,weston,44.8908,-89.54762,America/Chicago
5279436,Wisconsin Rapids,,wisconsin rapids,44.38358,-89.81735,America/Chicago
5280814,Weirton,,weirton,40.41896,-80.58952,America/New_York
5280822,Weirton Heights,,weirton heights,40.4084,-80.53924,America/New_York
5280854,Wheeling,惠灵,惠灵 wheeling huiling,40.06396,-80.72091,America/New_York
5281551,Ansonia,安索尼亚,ansuoniya 安索尼亚 ansonia,41.34621,-73.079,America/New_York
5281730,Avon,,avon,41.80982,-72.83065,America/New_York
5282526,Bloomfield,,bloomfield,41.82649,-72.73009,America/New_York
5282804,Bridgeport,布里奇波特,bridgeport buliqibote 布里奇波特,41.17923,-73.18945,America/New_York
5282835,Bristol,布里斯托尔,bristol 布里斯托尔 bulisituoer,41.67176,-72.94927,America/New_York
5283054,Branford,,branford,41.27954,-72.8151,America/New_York
5283837,Cheshire,,cheshire,41.49899,-72.90066,America/New_York
5284756,Fillmore,菲尔莫尔,feiermoer 菲尔莫尔 fillmore,34.39916,-118.91815,America/Los_Angeles
5287262,Buckeye,巴克艾,巴克艾 bakeai buckeye,33.37032,-112.58378,America/Phoenix
5287565,Bullhead City,布尔海德市,bullhead city 布尔海德市 buerhaideshi,35.14778,-114.5683,America/Phoenix
5288636,Casa Grande,卡萨格兰德,卡萨格兰德 casa grande kasagelande,32.8795,-111.75735,America/Phoenix
5288661,Casas Adobes,,casas adobes,32.32341,-110.9951,America/Phoenix
5288786,Catalina Foothills,,catalina foothills,32.29785,-110.9187,America/Phoenix
5289282,Chandler,钱德勒,qiandelei 钱德勒 chandler,33.30616,-111.84125,America/Phoenix
5292387,Deer Valley,,deer valley,33.68393,-112.13488,America/Phoenix
5293083,Douglas,道格拉斯,道格拉斯 daogelasi douglas,31.34455,-109.54534,America/Phoenix
5293183,Drexel Heights,,drexel heights,32.14119,-111.02843,America/Phoenix
5293996,El Mirage,埃尔默拉日,el mirage aiermolari 埃尔默拉日,33.61309,-112.3246,America/Phoenix
5294167,Eloy,埃洛伊,埃洛伊 eloy ailuoyi,32.7559,-111.55484,America/Phoenix
5294810,Flagstaff,弗拉格斯塔夫,flagstaff 弗拉格斯塔夫 fulagesitafu,35.19807,-111.65127,America/Phoenix
5294902,Florence,弗洛伦斯,弗洛伦斯 florence fuluolunsi,33.03145,-111.38734,America/Phoenix
5294937,Flowing Wells,弗羅溫威爾斯,flowing wells fuluowenweiersi 弗羅溫威爾斯,32.29396,-111.00982,America/Phoenix
5295143,Fortuna Foothills,福瑞娜麓山,fortuna foothills furuinalushan 福瑞娜麓山,32.65783,-114.41189,America/Phoenix
5295177,Fountain Hills,,fountain hills,33.61171,-111.71736,America/Phoenix
5295903,Gilbert,吉尔伯特,gilbert 吉尔伯特 jierbote,33.35283,-111.78903,America/Phoenix
5295985,Glendale,格蘭岱爾,格蘭岱爾 gelandaier glendale,33.53865,-112.18599,America/Phoenix
5296266,Goodyear,嘉年,goodyear 嘉年 jianian,33.43532,-112.35821,America/Phoenix
5296802,Green Valley,綠谷,lvgu 綠谷 green valley,31.85425,-110.9937,America/Phoenix
5301067,Kingman,金曼,jinman 金曼 kingman,35.18944,-114.05301,America/Phoenix
5301388,Lake Havasu City,哈瓦苏湖城,哈瓦苏湖城 hawasuhucheng lake havasu city,34.4839,-114.32245,America/Phoenix
5303705,Marana,,marana,32.43674,-111.22538,America/Phoenix
5303752,Maricopa,马里科帕,maricopa malikepa 马里科帕,33.05811,-112.04764,America/Phoenix
5303929,Maryvale,,maryvale,33.50199,-112.17765,America/Phoenix
5304391,Mesa,梅薩,mesa 梅薩 meisa,33.42227,-111.82264,America/Phoenix
5306611,Nogales,诺加利斯,诺加利斯 nuojialisi nogales,31.34038,-110.93425,America/Phoenix
5307540,Oro Valley,奥罗谷,奥罗谷 oro valley aoluogu,32.39091,-110.96649,America/Phoenix
5308305,Payson,佩森,佩森 payson peisen,34.23087,-111.32514,America/Phoenix
5308480,Peoria,皮奧里亞,peoria 皮奧里亞 piaoliya,33.5806,-112.23738,America/Phoenix
5308655,Phoenix,凤凰城,fenghuangcheng 鳳凰城 phoenix 凤凰城,33.44838,-112.07404,America/Phoenix
5309842,Prescott,普雷斯科特,prescott puleisikete 普雷斯科特,34.54002,-112.4685,America/Phoenix
5309858,Prescott Valley,普雷斯科特山谷,普雷斯科特山谷 prescott valley puleisiketeshangu,34.61002,-112.31572,America/Phoenix
5310193,Queen Creek,女王溪,女王溪 queen creek nvwangxi,33.24866,-111.6343,America/Phoenix
5311433,Rio Rico,,rio rico,31.47148,-110.97648,America/Phoenix
5312544,Sahuarita,萨瓦里塔,萨瓦里塔 sahuarita sawalita,31.95758,-110.95565,America/Phoenix
5312913,San Luis,圣路易斯,圣路易斯 san luis shengluyisi,32.487,-114.78218,America/Phoenix
5313457,Scottsdale,斯科茨代爾,斯科茨代爾 scottsdale sikecidaier,33.50921,-111.89903,America/Phoenix
5314328,Sierra Vista,谢拉维斯塔,sierra vista xielaweisita 谢拉维斯塔,31.55454,-110.30369,America/Phoenix
5315062,Somerton,萨默顿,萨默顿 samodun somerton,32.59644,-114.70968,America/Phoenix
5316201,Sun City,,sun city,33.59754,-112.27182,America/Phoenix
5316205,Sun City West,,sun city west,33.66198,-112.34127,America/Phoenix
5316428,Surprise,瑟普赖斯,瑟普赖斯 sepulaisi surprise,33.63059,-112.33322,America/Phoenix
5316890,Tanque Verde,,tanque verde,32.25174,-110.73731,America/Phoenix
5317058,Tempe,坦佩,tanpei 坦佩 tempe,33.41477,-111.90931,America/Phoenix
5317071,Tempe Junction,,tempe junction,33.41421,-111.94348,America/Phoenix
5318313,Tucson,图森,tucson tusen 图森,32.22174,-110.92648,America/Phoenix
5322053,Yuma,尤馬,youma 尤馬 yuma,32.72532,-114.6244,America/Phoenix
5322400,Adelanto,阿德兰托,adelantuo adelanto 阿德兰托,34.58277,-117.40922,America/Los_Angeles
5322551,Agoura,阿古拉,agula 阿古拉 agoura,34.14306,-118.73787,America/Los_Angeles
5322553,Agoura Hills,,agoura hills,34.13639,-118.77453,America/Los_Angeles
5322571,Agua Caliente,,agua caliente,38.32408,-122.48804,America/Los_Angeles
5322737,Alameda,阿拉米達,alamida alameda 阿拉米達,37.77099,-122.26087,America/Los_Angeles
5322850,Albany,奧柏尼,奧柏尼 albany aobaini,37.88687,-122.29775,America/Los_Angeles
5323060,Alhambra,阿罕布拉,alhambra ahanbula 阿罕布拉,34.09529,-118.12701,America/Los_Angeles
5323163,Aliso Viejo,亚里索维耶荷,yalisuoweiyehe aliso viejo 亚里索维耶荷,33.56504,-117.72712,America/Los_Angeles
5323525,Altadena,阿爾塔迪納,阿爾塔迪納 aertadina altadena,34.18973,-118.13118,America/Los_Angeles
5323566,Alum Rock,,alum rock,37.36605,-121.82718,America/Los_Angeles
5323694,American Canyon,美利堅峽谷,american canyon 美利堅峽谷 meilijianxiagu,38.17492,-122.2608,America/Los_Angeles
5323810,Anaheim,安那罕,anaheim 阿納海姆 annahan 安那罕,33.83529,-117.9145,America/Los_Angeles
5324105,Antelope,,antelope,38.70824,-121.32995,America/Los_Angeles
5324200,Antioch,安條克,antioch 安條克 antiaoke,38.00492,-121.80579,America/Los_Angeles
5324363,Apple Valley,苹果谷,pingguogu apple valley 苹果谷,34.50083,-117.18588,America/Los_Angeles
5324477,Arcadia,阿卡迪亚,阿卡迪亚 akadiya arcadia,34.13973,-118.03534,America/Los_Angeles
5324802,Arroyo Grande,大阿罗约,大阿罗约 arroyo grande daaluoyue,35.11859,-120.59073,America/Los_Angeles
5324862,Artesia,阿蒂西亚,artesia adixiya 阿蒂西亚,33.86585,-118.08312,America/Los_Angeles
5324903,Arvin,阿文,arvin awen 阿文,35.20913,-118.82843,America/Los_Angeles
5325011,Ashland,阿什蘭,ashenlan ashland 阿什蘭,37.69465,-122.11385,America/Los_Angeles
5325111,Atascadero,阿塔斯卡德罗,atascadero atasikadeluo 阿塔斯卡德罗,35.48942,-120.67073,America/Los_Angeles
5325186,Atwater Village,,atwater village,34.1164,-118.25646,America/Los_Angeles
5325187,Atwater,阿特沃特,atwater 阿特沃特 atewote,37.34772,-120.60908,America/Los_Angeles
5325372,Avocado Heights,鱷梨高地,鱷梨高地 eligaodi avocado heights,34.03612,-117.99118,America/Los_Angeles
5325423,Azusa,阿祖萨,azusa 阿祖萨,34.13362,-117.90756,America/Los_Angeles
5325738,Bakersfield,贝克斯菲尔德,bakersfield beikesifeierde 贝克斯菲尔德,35.37329,-119.01871,America/Los_Angeles
5325866,Baldwin Park,鲍德温公园,鲍德温公园 baodewengongyuan baldwin park,34.08529,-117.9609,America/Los_Angeles
5326032,Banning,班宁,班宁 banning,33.92557,-116.87641,America/Los_Angeles
5326297,Barstow,巴斯托,barstow basituo 巴斯托,34.89859,-117.02282,America/Los_Angeles
5326305,Barstow Heights,,barstow heights,34.86971,-117.05615,America/Los_Angeles
5326561,Bay Point,灣角,wanjiao 灣角 bay point,38.02909,-121.96163,America/Los_Angeles
5327098,Beaumont,博蒙特,beaumont bomengte 博蒙特,33.92946,-116.97725,America/Los_Angeles
5327298,Bell,贝尔,贝尔 beier bell,33.97751,-118.18702,America/Los_Angeles
5327319,Bell Gardens,贝尔加登斯,贝尔加登斯 beierjiadengsi bell gardens,33.96529,-118.15146,America/Los_Angeles
5327422,Bellflower,贝尔弗劳尔,beierfulaoer bellflower 贝尔弗劳尔,33.88168,-118.11701,America/Los_Angeles
5327455,Belmont,贝尔蒙特,贝尔蒙特 beiermengte belmont,37.52021,-122.2758,America/Los_Angeles
5327550,Benicia,贝尼西亚,beinixiya 贝尼西亚 benicia,38.04937,-122.15858,America/Los_Angeles
5327684,Berkeley,伯克利,bokeli berkeley 伯克利,37.87159,-122.27275,America/Los_Angeles
5328041,Beverly Hills,比佛利山,beverly hills bifulishan 比佛利山,34.07362,-118.40036,America/Los_Angeles
5329408,Bloomington,,bloomington,34.07029,-117.39588,America/Los_Angeles
5329649,Blythe,布莱斯,布莱斯 blythe bulaisi,33.6103,-114.59635,America/Los_Angeles
5330167,Bostonia,,bostonia,32.80755,-116.93642,America/Los_Angeles
5330413,Boyle Heights,,boyle heights,34.0339,-118.20535,America/Los_Angeles
5330567,Brawley,布劳利,brawley 布劳利 bulaoli,32.97866,-115.53027,America/Los_Angeles
5330582,Brea,布雷亚,布雷亚 brea buleiya,33.91668,-117.90006,America/Los_Angeles
5330642,Brentwood,布伦特伍德,brentwood buluntewude 布伦特伍德,37.93187,-121.69579,America/Los_Angeles
5330643,Brentwood,,brentwood,34.05195,-118.47397,America/Los_Angeles
5331575,Buena Park,普安那公园,普安那公园 puannagongyuan buena park,33.86751,-117.99812,America/Los_Angeles
5331835,Burbank,伯班克,burbank 伯班克 bobanke,34.18084,-118.30897,America/Los_Angeles
5331920,Burlingame,伯灵格姆,burlingame 伯灵格姆 bolinggemu,37.5841,-122.36608,America/Los_Angeles
5332593,Calabasas,卡拉巴萨斯,kalabasasi 卡拉巴萨斯 calabasas,34.15778,-118.63842,America/Los_Angeles
5332698,Calexico,加利西哥,加利西哥 jialixige calexico,32.67895,-115.49888,America/Los_Angeles
5333180,Camarillo,卡马里奥,卡馬里奧 camarillo kamaliao 卡马里奥,34.21639,-119.0376,America/Los_Angeles
5333282,Cameron Park,,cameron park,38.66879,-120.98716,America/Los_Angeles
5333689,Campbell,坎貝爾,坎贝尔 campbell 坎貝爾 kanbeier,37.28717,-121.94996,America/Los_Angeles
5333913,Canoga Park,,canoga park,34.20112,-118.59814,America/Los_Angeles
5333944,Canyon Country,,canyon country,34.42333,-118.47203,America/Los_Angeles
5334223,Carlsbad,卡尔斯巴德,卡尔斯巴德 carlsbad kaersibade,33.15809,-117.35059,America/Los_Angeles
5334336,Carmichael,,carmichael,38.61713,-121.32828,America/Los_Angeles
5334519,Carson,卡森,卡森 carson kasen,33.83141,-118.28202,America/Los_Angeles
5334799,Castaic,,castaic,34.48888,-118.62287,America/Los_Angeles
5334928,Castro Valley,,castro valley,37.6941,-122.08635,America/Los_Angeles
5335006,Cathedral City,大教堂城,大教堂城 dajiaotangcheng cathedral city,33.77974,-116.46529,America/Los_Angeles
5335650,Ceres,锡里斯,ceres xilisi 锡里斯,37.59493,-120.95771,America/Los_Angeles
5335663,Cerritos,喜瑞都,xiruidou cerritos 喜瑞都,33.85835,-118.06479,America/Los_Angeles
5336054,Chatsworth,,chatsworth,34.25723,-118.6012,America/Los_Angeles
5336269,Chico,奇科,chico 奇科 qike,39.72849,-121.83748,America/Los_Angeles
5336477,Chinatown,,chinatown,37.7966,-122.40858,America/Los_Angeles
5336537,Chino,奇诺,chino 奇诺 qinuo,34.01223,-117.68894,America/Los_Angeles
5336545,Chino Hills,,chino hills,33.9938,-117.75888,America/Los_Angeles
5336667,Chowchilla,乔奇拉,乔奇拉 qiaoqila chowchilla,37.123,-120.26018,America/Los_Angeles
5336899,Chula Vista,丘拉維斯塔,qiulaweisita 丘拉維斯塔 chula vista,32.64005,-117.0842,America/Los_Angeles
5337561,Citrus Heights,柑橘高地,ganjugaodi 柑橘高地 citrus heights,38.70712,-121.28106,America/Los_Angeles
5337696,Claremont,克莱蒙特,克莱蒙特 claremont kelaimengte,34.09668,-117.71978,America/Los_Angeles
5337908,Clearlake,克里尔雷克,克里尔雷克 kelierleike clearlake,38.95823,-122.62637,America/Los_Angeles
5338122,Clovis,克洛维斯,keluoweisi clovis 克洛维斯,36.82523,-119.70292,America/Los_Angeles
5338166,Coachella,科切拉,keqiela 科切拉 coachella,33.6803,-116.17389,America/Los_Angeles
5338196,Coalinga,科灵加,科灵加 coalinga kelingjia,36.13968,-120.36015,America/Los_Angeles
5338783,Colton,科尔顿,科尔顿 keerdun colton,34.0739,-117.31365,America/Los_Angeles
5339066,Compton,康普顿,compton 康普顿 kangpudun,33.89585,-118.22007,America/Los_Angeles
5339111,Concord,康科德,kangkede concord 康科德,37.97798,-122.03107,America/Los_Angeles
5339539,Corcoran,科克伦,kekelun 科克伦 corcoran,36.09801,-119.5604,America/Los_Angeles
5339631,Corona,科洛納,corona 科洛納 keluona,33.87529,-117.56644,America/Los_Angeles
5339663,Coronado,科罗纳多,keluonaduo 科罗纳多 coronado,32.68589,-117.18309,America/Los_Angeles
5339840,Costa Mesa,科斯塔梅薩,科斯塔梅薩 costa mesa kesitameisa,33.64113,-117.91867,America/Los_Angeles
5340175,Covina,柯汶纳,柯汶纳 covina kewenna,34.09001,-117.89034,America/Los_Angeles
5341051,Cudahy,卡德希,kadexi 卡德希 cudahy,33.96057,-118.18535,America/Los_Angeles
5341114,Culver City,卡尔弗城,卡尔弗城 kaerfucheng culver city,34.02112,-118.39647,America/Los_Angeles
5341145,Cupertino,庫比蒂諾,kubidinuo cupertino 庫比蒂諾,37.323,-122.03218,America/Los_Angeles
5341256,Cypress,赛普里斯,赛普里斯 saipulisi cypress,33.81696,-118.03729,America/Los_Angeles
5341430,Daly City,戴利城,dailicheng daly city 戴利城,37.70577,-122.46192,America/Los_Angeles
5341483,Dana Point,达纳点,dana point danadian 达纳点,33.46697,-117.69811,America/Los_Angeles
5341531,Danville,丹维尔,丹维尔 danville danweier,37.82159,-121.99996,America/Los_Angeles
5341704,Davis,戴維斯,davis 戴維斯 daiweisi,38.54491,-121.74052,America/Los_Angeles
5342485,Delano,德拉诺,德拉诺 delanuo delano,35.76884,-119.24705,America/Los_Angeles
5342710,Desert Hot Springs,沙漠温泉,desert hot springs shamowenquan 沙漠温泉,33.96173,-116.50353,America/Los_Angeles
5342992,Diamond Bar,钻石吧,zuanshiba diamond bar 钻石吧,34.02862,-117.81034,America/Los_Angeles
5343171,Dinuba,迪纽巴,diniuba 迪纽巴 dinuba,36.54328,-119.38707,America/Los_Angeles
5343303,Dixon,狄克逊,dixon dikexun 狄克逊,38.44546,-121.8233,America/Los_Angeles
5343858,Downey,唐尼,唐尼 downey tangni,33.94001,-118.13257,America/Los_Angeles
5344147,Duarte,杜阿尔特,duaerte 杜阿尔特 duarte,34.13945,-117.97729,America/Los_Angeles
5344157,Dublin,都伯林,都伯林 doubolin dublin,37.70215,-121.93579,America/Los_Angeles
5344817,East Rancho Dominguez,東蘭喬多明格茲,donglanqiaoduominggezi east rancho dominguez 東蘭喬多明格茲,33.89807,-118.19535,America/Los_Angeles
5344942,East Hemet,東赫米特,donghemite 東赫米特 east hemet,33.74002,-116.93891,America/Los_Angeles
5344994,East Los Angeles,东洛杉矶,east los angeles dongluoshanji 东洛杉矶,34.0239,-118.17202,America/Los_Angeles
5345032,East Palo Alto,东帕洛阿尔托,dongpaluoaertuo east palo alto 东帕洛阿尔托,37.46883,-122.14108,America/Los_Angeles
5345529,El Cajon,埃尔卡洪,埃尔卡洪 el cajon aierkahong,32.79477,-116.96253,America/Los_Angeles
5345609,El Centro,埃尔森特罗,埃尔森特罗 el centro aiersenteluo,32.792,-115.56305,America/Los_Angeles
5345623,El Cerrito,艾尔赛里托,aiersailituo el cerrito 艾尔赛里托,37.91576,-122.31164,America/Los_Angeles
5345679,El Dorado Hills,埃爾多拉多山,el dorado hills 埃爾多拉多山 aierduoladuoshan,38.68574,-121.08217,America/Los_Angeles
5345743,El Monte,艾爾蒙地,aiermengdi el monte 艾爾蒙地,34.06862,-118.02757,America/Los_Angeles
5345860,El Segundo,埃尔塞贡多,aiersaigongduo 埃尔塞贡多 el segundo,33.91918,-118.41647,America/Los_Angeles
5346111,Elk Grove,埃爾克格羅夫,aierkegeluofu elk grove 埃爾克格羅夫,38.4088,-121.37162,America/Los_Angeles
5346646,Encinitas,恩西尼塔斯,恩西尼塔斯 enxinitasi encinitas,33.03699,-117.29198,America/Los_Angeles
5346649,Encino,,encino,34.15917,-118.50119,America/Los_Angeles
5346827,Escondido,埃斯孔迪多,aisikongdiduo escondido 埃斯孔迪多,33.11921,-117.08642,America/Los_Angeles
5347287,Fair Oaks,,fair oaks,38.64463,-121.27217,America/Los_Angeles
5347335,Fairfield,費爾菲爾德,feierfeierde 費爾菲爾德 fairfield,38.24936,-122.03997,America/Los_Angeles
5347578,Fallbrook,,fallbrook,33.37642,-117.25115,America/Los_Angeles
5349613,Florin,弗羅林,fuluolin florin 弗羅林,38.49602,-121.40884,America/Los_Angeles
5349705,Folsom,佛森,fusen folsom 佛森,38.67796,-121.17606,America/Los_Angeles
5349755,Fontana,方塔納,方塔納 fontana fangtana,34.09223,-117.43505,America/Los_Angeles
5349803,Foothill Farms,富西爾農場,fuxiernongchang foothill farms 富西爾農場,38.67877,-121.35114,America/Los_Angeles
5350159,Foster City,福斯特城,福斯特城 foster city fusitecheng,37.55855,-122.27108,America/Los_Angeles
5350207,Fountain Valley,方廷瓦利,方廷瓦利 fountain valley fangtingwali,33.70918,-117.95367,America/Los_Angeles
5350734,Fremont,費利蒙,feilimeng fremont 費利蒙,37.54827,-121.98857,America/Los_Angeles
5350937,Fresno,弗雷斯诺,fuleisinuo 弗雷斯诺 fresno,36.74773,-119.77237,America/Los_Angeles
5351247,Fullerton,富勒顿,fullerton fuleidun 富勒顿,33.87029,-117.92534,America/Los_Angeles
5351428,Galt,高尔特,galt gaoerte 高尔特,38.25464,-121.29995,America/Los_Angeles
5351515,Garden Grove,加登格羅夫,jiadenggeluofu garden grove 加登格羅夫,33.77391,-117.94145,America/Los_Angeles
5351549,Gardena,加迪纳,gardena 加迪纳 jiadina,33.88835,-118.30896,America/Los_Angeles
5352214,Gilroy,吉尔罗伊,jierluoyi gilroy 吉尔罗伊,37.00578,-121.56828,America/Los_Angeles
5352350,Glen Avon,格倫阿旺,格倫阿旺 glen avon gelunawang,34.01168,-117.48477,America/Los_Angeles
5352423,Glendale,格倫代爾,gelundaier glendale 格倫代爾,34.14251,-118.25508,America/Los_Angeles
5352439,Glendora,格伦多拉,glendora gelunduola 格伦多拉,34.13612,-117.86534,America/Los_Angeles
5352963,Goleta,戈利塔,goleta 戈利塔 gelita,34.43583,-119.82764,America/Los_Angeles
5353530,Granite Bay,,granite bay,38.76323,-121.16384,America/Los_Angeles
5354172,Greenfield,格林菲尔德,gelinfeierde greenfield 格林菲尔德,36.3208,-121.24381,America/Los_Angeles
5354819,Hacienda Heights,哈仙達崗,haxiandagang 哈仙達崗 hacienda heights,33.99307,-117.96868,America/Los_Angeles
5355180,Hanford,汉福德,汉福德 hanford hanfude,36.32745,-119.64568,America/Los_Angeles
5355828,Hawthorne,霍桑,霍桑 hawthorne huosang,33.9164,-118.35257,America/Los_Angeles
5355933,Hayward,海沃德,haiwode 海沃德 hayward,37.66882,-122.0808,America/Los_Angeles
5356277,Hemet,赫米特,hemet hemite 赫米特,33.74761,-116.97307,America/Los_Angeles
5356451,Hercules,赫拉克勒斯,helakeleisi hercules 赫拉克勒斯,38.01714,-122.28858,America/Los_Angeles
5356521,Hermosa Beach,赫莫萨比奇,hemosabiqi 赫莫萨比奇 hermosa beach,33.86224,-118.39952,America/Los_Angeles
5356576,Hesperia,希斯皮里亚,希斯皮里亚 hesperia xisipiliya,34.42639,-117.30088,America/Los_Angeles
5356868,Highland,海兰,海兰 hailan highland,34.12834,-117.20865,America/Los_Angeles
5357499,Hollister,霍利斯特,huolisite hollister 霍利斯特,36.85245,-121.4016,America/Los_Angeles
5357527,Hollywood,好莱坞,hollywood 好莱坞 haolaiwu,34.09834,-118.32674,America/Los_Angeles
5358705,Huntington Beach,亨廷頓比奇,huntington beach hengtingdunbiqi 亨廷頓比奇,33.6603,-117.99923,America/Los_Angeles
5358736,Huntington Park,亨廷顿公园,hengtingdungongyuan huntington park 亨廷顿公园,33.98168,-118.22507,America/Los_Angeles
5359052,Imperial,因皮里尔,因皮里尔 yinpilier imperial,32.84755,-115.56944,America/Los_Angeles
5359054,Imperial Beach,因皮里尔滩,yinpiliertan 因皮里尔滩 imperial beach,32.58394,-117.11308,America/Los_Angeles
5359446,Indio,印第奥,indio 印第奥 yindiao,33.7207,-116.21677,America/Los_Angeles
5359488,Inglewood,英格爾伍德,yinggeerwude inglewood 英格爾伍德,33.96168,-118.35313,America/Los_Angeles
5359777,Irvine,爾灣,irvine erwan 歐文 爾灣,33.66946,-117.82311,America/Los_Angeles
5359864,Isla Vista,伊斯拉維斯塔,伊斯拉維斯塔 yisilaweisita isla vista,34.41333,-119.86097,America/Los_Angeles
5363748,Koreatown,,koreatown,34.05779,-118.30091,America/Los_Angeles
5363859,La Canada Flintridge,,la cañada flintridge la canada flintridge,34.19917,-118.18785,America/Los_Angeles
5363922,La Habra,拉哈布拉,lahabula la habra 拉哈布拉,33.93196,-117.94617,America/Los_Angeles
5363943,La Jolla,拉霍亚,la jolla lahuoya 拉霍亚,32.84727,-117.2742,America/Los_Angeles
5363990,La Mesa,拉米萨,lamisa la mesa 拉米萨,32.76783,-117.02308,America/Los_Angeles
5364007,La Mirada,拉米拉达,la mirada 拉米拉达 lamilada,33.91724,-118.01201,America/Los_Angeles
